year,month,zip_code,customer_type,monthly_usage,lat,lng,geometry
2014.0,10,37115.0,outdoor_lighting,7700.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2014.0,10,37228.0,outdoor_lighting,503.0,36.193837,-86.803025,POINT (-86.80302500000001 36.193837)
2014.0,10,37076.0,outdoor_lighting,0.0,36.175185,-86.5933,POINT (-86.5933 36.175185)
2014.0,10,37207.0,outdoor_lighting,4736.0,36.224945,-86.775061,POINT (-86.77506099999999 36.224945)
2014.0,10,37220.0,outdoor_lighting,12680.0,36.06788,-86.776955,POINT (-86.776955 36.06788)
2014.0,10,37027.0,outdoor_lighting,54102.0,36.00245,-86.778709,POINT (-86.77870900000001 36.00245)
2014.0,10,37209.0,outdoor_lighting,23953.0,36.149599,-86.874487,POINT (-86.874487 36.149599)
2014.0,10,37072.0,outdoor_lighting,25091.0,36.350389,-86.731255,POINT (-86.731255 36.350389)
2014.0,10,37221.0,outdoor_lighting,20186.0,36.064367,-86.96029,POINT (-86.96029 36.064367)
2014.0,10,37073.0,outdoor_lighting,600.0,36.42764,-86.812249,POINT (-86.81224899999999 36.42764)
2014.0,10,37216.0,outdoor_lighting,3600.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2014.0,10,37211.0,outdoor_lighting,20660.0,36.069132,-86.724578,POINT (-86.72457799999999 36.069132)
2014.0,10,37138.0,outdoor_lighting,13427.0,36.239455,-86.611783,POINT (-86.611783 36.239455)
2014.0,10,37204.0,outdoor_lighting,14723.0,36.109305,-86.776748,POINT (-86.776748 36.109305)
2014.0,10,37208.0,outdoor_lighting,58570.0,36.176427,-86.805176,POINT (-86.805176 36.176427)
2014.0,10,37203.0,outdoor_lighting,985.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2014.0,10,37215.0,outdoor_lighting,11516.0,36.091316,-86.827959,POINT (-86.82795900000001 36.091316)
2014.0,10,37214.0,outdoor_lighting,12708.0,36.168995,-86.667231,POINT (-86.667231 36.168995)
2014.0,10,37206.0,outdoor_lighting,4268.0,36.18095,-86.739624,POINT (-86.73962400000001 36.18095)
2014.0,10,37212.0,outdoor_lighting,84254.0,36.133256,-86.801456,POINT (-86.801456 36.133256)
2014.0,10,37189.0,outdoor_lighting,520.0,36.279393,-86.826731,POINT (-86.826731 36.279393)
2014.0,10,37013.0,outdoor_lighting,7229.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2014.0,10,37205.0,outdoor_lighting,4582.0,36.112469,-86.867263,POINT (-86.86726299999999 36.112469)
2014.0,10,37086.0,outdoor_lighting,20675.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2014.0,10,37210.0,outdoor_lighting,7113.0,36.140869,-86.738847,POINT (-86.73884700000001 36.140869)
2014.0,1,37228.0,outdoor_lighting,95.0,36.193837,-86.803025,POINT (-86.80302500000001 36.193837)
2014.0,1,37218.0,outdoor_lighting,0.0,36.210699,-86.866798,POINT (-86.866798 36.210699)
2014.0,1,37220.0,outdoor_lighting,303.0,36.06788,-86.776955,POINT (-86.776955 36.06788)
2014.0,1,37027.0,outdoor_lighting,12660.0,36.00245,-86.778709,POINT (-86.77870900000001 36.00245)
2014.0,1,37217.0,outdoor_lighting,1807.0,36.106646,-86.667608,POINT (-86.667608 36.106646)
2014.0,1,37115.0,outdoor_lighting,839.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2014.0,1,37210.0,outdoor_lighting,9187.0,36.140869,-86.738847,POINT (-86.73884700000001 36.140869)
2014.0,1,37214.0,outdoor_lighting,8212.0,36.168995,-86.667231,POINT (-86.667231 36.168995)
2014.0,1,37076.0,outdoor_lighting,0.0,36.175185,-86.5933,POINT (-86.5933 36.175185)
2014.0,1,37013.0,outdoor_lighting,5235.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2014.0,1,37209.0,outdoor_lighting,10121.0,36.149599,-86.874487,POINT (-86.874487 36.149599)
2014.0,1,37086.0,outdoor_lighting,5922.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2014.0,1,37215.0,outdoor_lighting,4934.0,36.091316,-86.827959,POINT (-86.82795900000001 36.091316)
2014.0,1,37138.0,outdoor_lighting,203.0,36.239455,-86.611783,POINT (-86.611783 36.239455)
2014.0,1,37207.0,outdoor_lighting,59.0,36.224945,-86.775061,POINT (-86.77506099999999 36.224945)
2014.0,1,37080.0,outdoor_lighting,160.0,36.331509,-86.915843,POINT (-86.915843 36.331509)
2014.0,1,37208.0,outdoor_lighting,31522.0,36.176427,-86.805176,POINT (-86.805176 36.176427)
2014.0,1,37203.0,outdoor_lighting,2000.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2014.0,1,37189.0,outdoor_lighting,1160.0,36.279393,-86.826731,POINT (-86.826731 36.279393)
2014.0,1,37075.0,outdoor_lighting,38733.0,36.323052,-86.60557,POINT (-86.60557 36.323052)
2014.0,1,37206.0,outdoor_lighting,1784.0,36.18095,-86.739624,POINT (-86.73962400000001 36.18095)
2014.0,1,37211.0,outdoor_lighting,600.0,36.069132,-86.724578,POINT (-86.72457799999999 36.069132)
2014.0,1,37204.0,outdoor_lighting,7057.0,36.109305,-86.776748,POINT (-86.776748 36.109305)
2014.0,1,37221.0,outdoor_lighting,1873.0,36.064367,-86.96029,POINT (-86.96029 36.064367)
2014.0,1,37205.0,outdoor_lighting,5956.0,36.112469,-86.867263,POINT (-86.86726299999999 36.112469)
2014.0,1,37073.0,outdoor_lighting,0.0,36.42764,-86.812249,POINT (-86.81224899999999 36.42764)
2014.0,1,37212.0,outdoor_lighting,40800.0,36.133256,-86.801456,POINT (-86.801456 36.133256)
2014.0,1,37216.0,outdoor_lighting,160.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,9,37208.0,outdoor_lighting,56675.0,36.176427,-86.805176,POINT (-86.805176 36.176427)
2013.0,9,37207.0,outdoor_lighting,3139.0,36.224945,-86.775061,POINT (-86.77506099999999 36.224945)
2013.0,9,37027.0,outdoor_lighting,29475.0,36.00245,-86.778709,POINT (-86.77870900000001 36.00245)
2013.0,9,37205.0,outdoor_lighting,3916.0,36.112469,-86.867263,POINT (-86.86726299999999 36.112469)
2013.0,9,37073.0,outdoor_lighting,0.0,36.42764,-86.812249,POINT (-86.81224899999999 36.42764)
2013.0,9,37076.0,outdoor_lighting,0.0,36.175185,-86.5933,POINT (-86.5933 36.175185)
2013.0,9,37204.0,outdoor_lighting,18226.0,36.109305,-86.776748,POINT (-86.776748 36.109305)
2013.0,9,37215.0,outdoor_lighting,7373.0,36.091316,-86.827959,POINT (-86.82795900000001 36.091316)
2013.0,9,37080.0,outdoor_lighting,3280.0,36.331509,-86.915843,POINT (-86.915843 36.331509)
2013.0,9,37228.0,outdoor_lighting,95.0,36.193837,-86.803025,POINT (-86.80302500000001 36.193837)
2013.0,9,37216.0,outdoor_lighting,2360.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,9,37206.0,outdoor_lighting,4268.0,36.18095,-86.739624,POINT (-86.73962400000001 36.18095)
2013.0,9,37189.0,outdoor_lighting,20.0,36.279393,-86.826731,POINT (-86.826731 36.279393)
2013.0,9,37210.0,outdoor_lighting,7999.0,36.140869,-86.738847,POINT (-86.73884700000001 36.140869)
2013.0,9,37211.0,outdoor_lighting,16040.0,36.069132,-86.724578,POINT (-86.72457799999999 36.069132)
2013.0,9,37086.0,outdoor_lighting,17925.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2013.0,9,37217.0,outdoor_lighting,5477.0,36.106646,-86.667608,POINT (-86.667608 36.106646)
2013.0,9,37214.0,outdoor_lighting,13506.0,36.168995,-86.667231,POINT (-86.667231 36.168995)
2013.0,9,37220.0,outdoor_lighting,8780.0,36.06788,-86.776955,POINT (-86.776955 36.06788)
2013.0,9,37221.0,outdoor_lighting,11128.0,36.064367,-86.96029,POINT (-86.96029 36.064367)
2013.0,9,37203.0,outdoor_lighting,27044.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2013.0,9,37115.0,outdoor_lighting,8244.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2013.0,9,37072.0,outdoor_lighting,22007.0,36.350389,-86.731255,POINT (-86.731255 36.350389)
2013.0,9,37138.0,outdoor_lighting,11615.0,36.239455,-86.611783,POINT (-86.611783 36.239455)
2013.0,9,37209.0,outdoor_lighting,17371.0,36.149599,-86.874487,POINT (-86.874487 36.149599)
2013.0,9,37075.0,outdoor_lighting,107325.0,36.323052,-86.60557,POINT (-86.60557 36.323052)
2013.0,9,37212.0,outdoor_lighting,97729.0,36.133256,-86.801456,POINT (-86.801456 36.133256)
2013.0,9,37218.0,outdoor_lighting,1920.0,36.210699,-86.866798,POINT (-86.866798 36.210699)
2013.0,8,37211.0,outdoor_lighting,12700.0,36.069132,-86.724578,POINT (-86.72457799999999 36.069132)
2013.0,8,37080.0,outdoor_lighting,1920.0,36.331509,-86.915843,POINT (-86.915843 36.331509)
2013.0,8,37072.0,outdoor_lighting,13268.0,36.350389,-86.731255,POINT (-86.731255 36.350389)
2013.0,8,37221.0,outdoor_lighting,6968.0,36.064367,-86.96029,POINT (-86.96029 36.064367)
2013.0,8,37209.0,outdoor_lighting,15714.0,36.149599,-86.874487,POINT (-86.874487 36.149599)
2013.0,8,37208.0,outdoor_lighting,21134.0,36.176427,-86.805176,POINT (-86.805176 36.176427)
2013.0,8,37204.0,outdoor_lighting,9448.0,36.109305,-86.776748,POINT (-86.776748 36.109305)
2013.0,8,37138.0,outdoor_lighting,1942.0,36.239455,-86.611783,POINT (-86.611783 36.239455)
2013.0,8,37217.0,outdoor_lighting,2472.0,36.106646,-86.667608,POINT (-86.667608 36.106646)
2013.0,8,37220.0,outdoor_lighting,3492.0,36.06788,-86.776955,POINT (-86.776955 36.06788)
2013.0,8,37203.0,outdoor_lighting,44066.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2013.0,8,37075.0,outdoor_lighting,47536.0,36.323052,-86.60557,POINT (-86.60557 36.323052)
2013.0,8,37189.0,outdoor_lighting,20.0,36.279393,-86.826731,POINT (-86.826731 36.279393)
2013.0,8,37206.0,outdoor_lighting,3414.0,36.18095,-86.739624,POINT (-86.73962400000001 36.18095)
2013.0,8,37215.0,outdoor_lighting,6108.0,36.091316,-86.827959,POINT (-86.82795900000001 36.091316)
2013.0,8,37214.0,outdoor_lighting,7636.0,36.168995,-86.667231,POINT (-86.667231 36.168995)
2013.0,8,37027.0,outdoor_lighting,7232.0,36.00245,-86.778709,POINT (-86.77870900000001 36.00245)
2013.0,8,37086.0,outdoor_lighting,7153.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2013.0,8,37115.0,outdoor_lighting,3770.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2013.0,8,37207.0,outdoor_lighting,2078.0,36.224945,-86.775061,POINT (-86.77506099999999 36.224945)
2013.0,8,37073.0,outdoor_lighting,0.0,36.42764,-86.812249,POINT (-86.81224899999999 36.42764)
2013.0,8,37228.0,outdoor_lighting,95.0,36.193837,-86.803025,POINT (-86.80302500000001 36.193837)
2013.0,8,37218.0,outdoor_lighting,1440.0,36.210699,-86.866798,POINT (-86.866798 36.210699)
2013.0,8,37216.0,outdoor_lighting,1080.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,8,37212.0,outdoor_lighting,63753.0,36.133256,-86.801456,POINT (-86.801456 36.133256)
2013.0,8,37013.0,outdoor_lighting,4636.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2013.0,7,37214.0,outdoor_lighting,9433.0,36.168995,-86.667231,POINT (-86.667231 36.168995)
2013.0,7,37217.0,outdoor_lighting,1286.0,36.106646,-86.667608,POINT (-86.667608 36.106646)
2013.0,7,37204.0,outdoor_lighting,10849.0,36.109305,-86.776748,POINT (-86.776748 36.109305)
2013.0,7,37086.0,outdoor_lighting,9510.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2013.0,7,37027.0,outdoor_lighting,13687.0,36.00245,-86.778709,POINT (-86.77870900000001 36.00245)
2013.0,7,37072.0,outdoor_lighting,13503.0,36.350389,-86.731255,POINT (-86.731255 36.350389)
2013.0,7,37189.0,outdoor_lighting,100.0,36.279393,-86.826731,POINT (-86.826731 36.279393)
2013.0,7,37209.0,outdoor_lighting,16159.0,36.149599,-86.874487,POINT (-86.874487 36.149599)
2013.0,7,37115.0,outdoor_lighting,3266.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2013.0,7,37211.0,outdoor_lighting,19980.0,36.069132,-86.724578,POINT (-86.72457799999999 36.069132)
2013.0,7,37215.0,outdoor_lighting,5619.0,36.091316,-86.827959,POINT (-86.82795900000001 36.091316)
2013.0,7,37207.0,outdoor_lighting,6460.0,36.224945,-86.775061,POINT (-86.77506099999999 36.224945)
2013.0,7,37220.0,outdoor_lighting,2981.0,36.06788,-86.776955,POINT (-86.776955 36.06788)
2013.0,7,37205.0,outdoor_lighting,2884.0,36.112469,-86.867263,POINT (-86.86726299999999 36.112469)
2013.0,7,37080.0,outdoor_lighting,5840.0,36.331509,-86.915843,POINT (-86.915843 36.331509)
2013.0,7,37221.0,outdoor_lighting,7821.0,36.064367,-86.96029,POINT (-86.96029 36.064367)
2013.0,7,37210.0,outdoor_lighting,3391.0,36.140869,-86.738847,POINT (-86.73884700000001 36.140869)
2013.0,7,37138.0,outdoor_lighting,16888.0,36.239455,-86.611783,POINT (-86.611783 36.239455)
2013.0,7,37203.0,outdoor_lighting,40637.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2013.0,7,37013.0,outdoor_lighting,4819.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2013.0,7,37076.0,outdoor_lighting,0.0,36.175185,-86.5933,POINT (-86.5933 36.175185)
2013.0,7,37228.0,outdoor_lighting,187.0,36.193837,-86.803025,POINT (-86.80302500000001 36.193837)
2013.0,7,37218.0,outdoor_lighting,80.0,36.210699,-86.866798,POINT (-86.866798 36.210699)
2013.0,7,37075.0,outdoor_lighting,48721.0,36.323052,-86.60557,POINT (-86.60557 36.323052)
2013.0,7,37216.0,outdoor_lighting,1120.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,7,37206.0,outdoor_lighting,3061.0,36.18095,-86.739624,POINT (-86.73962400000001 36.18095)
2013.0,7,37073.0,outdoor_lighting,0.0,36.42764,-86.812249,POINT (-86.81224899999999 36.42764)
2013.0,6,37208.0,outdoor_lighting,26705.0,36.176427,-86.805176,POINT (-86.805176 36.176427)
2013.0,6,37214.0,outdoor_lighting,10719.0,36.168995,-86.667231,POINT (-86.667231 36.168995)
2013.0,6,37027.0,outdoor_lighting,37016.0,36.00245,-86.778709,POINT (-86.77870900000001 36.00245)
2013.0,6,37210.0,outdoor_lighting,2577.0,36.140869,-86.738847,POINT (-86.73884700000001 36.140869)
2013.0,6,37221.0,outdoor_lighting,14319.0,36.064367,-86.96029,POINT (-86.96029 36.064367)
2013.0,6,37217.0,outdoor_lighting,2477.0,36.106646,-86.667608,POINT (-86.667608 36.106646)
2013.0,6,37212.0,outdoor_lighting,82870.0,36.133256,-86.801456,POINT (-86.801456 36.133256)
2013.0,6,37218.0,outdoor_lighting,3360.0,36.210699,-86.866798,POINT (-86.866798 36.210699)
2013.0,6,37216.0,outdoor_lighting,454.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,6,37076.0,outdoor_lighting,40.0,36.175185,-86.5933,POINT (-86.5933 36.175185)
2013.0,6,37072.0,outdoor_lighting,22886.0,36.350389,-86.731255,POINT (-86.731255 36.350389)
2013.0,6,37204.0,outdoor_lighting,9383.0,36.109305,-86.776748,POINT (-86.776748 36.109305)
2013.0,6,37220.0,outdoor_lighting,8402.0,36.06788,-86.776955,POINT (-86.776955 36.06788)
2013.0,6,37203.0,outdoor_lighting,42191.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2013.0,6,37189.0,outdoor_lighting,0.0,36.279393,-86.826731,POINT (-86.826731 36.279393)
2013.0,6,37209.0,outdoor_lighting,19487.0,36.149599,-86.874487,POINT (-86.874487 36.149599)
2013.0,6,37086.0,outdoor_lighting,24796.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2013.0,6,37075.0,outdoor_lighting,102373.0,36.323052,-86.60557,POINT (-86.60557 36.323052)
2013.0,6,37073.0,outdoor_lighting,0.0,36.42764,-86.812249,POINT (-86.81224899999999 36.42764)
2013.0,6,37207.0,outdoor_lighting,5438.0,36.224945,-86.775061,POINT (-86.77506099999999 36.224945)
2013.0,6,37205.0,outdoor_lighting,3407.0,36.112469,-86.867263,POINT (-86.86726299999999 36.112469)
2013.0,6,37013.0,outdoor_lighting,3569.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2013.0,6,37115.0,outdoor_lighting,4911.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2013.0,6,37215.0,outdoor_lighting,5469.0,36.091316,-86.827959,POINT (-86.82795900000001 36.091316)
2013.0,6,37211.0,outdoor_lighting,25080.0,36.069132,-86.724578,POINT (-86.72457799999999 36.069132)
2013.0,6,37138.0,outdoor_lighting,39605.0,36.239455,-86.611783,POINT (-86.611783 36.239455)
2013.0,6,37228.0,outdoor_lighting,156.0,36.193837,-86.803025,POINT (-86.80302500000001 36.193837)
2013.0,6,37206.0,outdoor_lighting,2739.0,36.18095,-86.739624,POINT (-86.73962400000001 36.18095)
2013.0,5,37228.0,outdoor_lighting,114.0,36.193837,-86.803025,POINT (-86.80302500000001 36.193837)
2013.0,5,37210.0,outdoor_lighting,2928.0,36.140869,-86.738847,POINT (-86.73884700000001 36.140869)
2013.0,5,37217.0,outdoor_lighting,3096.0,36.106646,-86.667608,POINT (-86.667608 36.106646)
2013.0,5,37013.0,outdoor_lighting,4256.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2013.0,5,37216.0,outdoor_lighting,3446.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,5,37215.0,outdoor_lighting,6704.0,36.091316,-86.827959,POINT (-86.82795900000001 36.091316)
2013.0,5,37076.0,outdoor_lighting,0.0,36.175185,-86.5933,POINT (-86.5933 36.175185)
2013.0,5,37209.0,outdoor_lighting,19256.0,36.149599,-86.874487,POINT (-86.874487 36.149599)
2013.0,5,37115.0,outdoor_lighting,6022.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2013.0,5,37221.0,outdoor_lighting,15926.0,36.064367,-86.96029,POINT (-86.96029 36.064367)
2013.0,5,37203.0,outdoor_lighting,34590.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2013.0,5,37205.0,outdoor_lighting,123532.0,36.112469,-86.867263,POINT (-86.86726299999999 36.112469)
2013.0,5,37207.0,outdoor_lighting,3094.0,36.224945,-86.775061,POINT (-86.77506099999999 36.224945)
2013.0,5,37220.0,outdoor_lighting,9953.0,36.06788,-86.776955,POINT (-86.776955 36.06788)
2013.0,5,37211.0,outdoor_lighting,30060.0,36.069132,-86.724578,POINT (-86.72457799999999 36.069132)
2013.0,5,37072.0,outdoor_lighting,28012.0,36.350389,-86.731255,POINT (-86.731255 36.350389)
2013.0,5,37204.0,outdoor_lighting,9105.0,36.109305,-86.776748,POINT (-86.776748 36.109305)
2013.0,5,37138.0,outdoor_lighting,25342.0,36.239455,-86.611783,POINT (-86.611783 36.239455)
2013.0,5,37214.0,outdoor_lighting,10596.0,36.168995,-86.667231,POINT (-86.667231 36.168995)
2013.0,5,37218.0,outdoor_lighting,1960.0,36.210699,-86.866798,POINT (-86.866798 36.210699)
2013.0,5,37189.0,outdoor_lighting,0.0,36.279393,-86.826731,POINT (-86.826731 36.279393)
2013.0,5,37208.0,outdoor_lighting,32006.0,36.176427,-86.805176,POINT (-86.805176 36.176427)
2013.0,5,37086.0,outdoor_lighting,28172.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2013.0,5,37212.0,outdoor_lighting,63602.0,36.133256,-86.801456,POINT (-86.801456 36.133256)
2013.0,5,37075.0,outdoor_lighting,116828.0,36.323052,-86.60557,POINT (-86.60557 36.323052)
2013.0,4,37206.0,outdoor_lighting,3356.0,36.18095,-86.739624,POINT (-86.73962400000001 36.18095)
2013.0,4,37189.0,outdoor_lighting,0.0,36.279393,-86.826731,POINT (-86.826731 36.279393)
2013.0,4,37217.0,outdoor_lighting,4918.0,36.106646,-86.667608,POINT (-86.667608 36.106646)
2013.0,4,37115.0,outdoor_lighting,3948.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2013.0,4,37075.0,outdoor_lighting,124639.0,36.323052,-86.60557,POINT (-86.60557 36.323052)
2013.0,4,37221.0,outdoor_lighting,11863.0,36.064367,-86.96029,POINT (-86.96029 36.064367)
2013.0,4,37204.0,outdoor_lighting,12329.0,36.109305,-86.776748,POINT (-86.776748 36.109305)
2013.0,4,37072.0,outdoor_lighting,21244.0,36.350389,-86.731255,POINT (-86.731255 36.350389)
2013.0,4,37210.0,outdoor_lighting,6856.0,36.140869,-86.738847,POINT (-86.73884700000001 36.140869)
2013.0,4,37080.0,outdoor_lighting,6320.0,36.331509,-86.915843,POINT (-86.915843 36.331509)
2013.0,4,37207.0,outdoor_lighting,2755.0,36.224945,-86.775061,POINT (-86.77506099999999 36.224945)
2013.0,4,37205.0,outdoor_lighting,627.0,36.112469,-86.867263,POINT (-86.86726299999999 36.112469)
2013.0,4,37218.0,outdoor_lighting,560.0,36.210699,-86.866798,POINT (-86.866798 36.210699)
2013.0,4,37073.0,outdoor_lighting,600.0,36.42764,-86.812249,POINT (-86.81224899999999 36.42764)
2013.0,4,37027.0,outdoor_lighting,26556.0,36.00245,-86.778709,POINT (-86.77870900000001 36.00245)
2013.0,4,37209.0,outdoor_lighting,15824.0,36.149599,-86.874487,POINT (-86.874487 36.149599)
2013.0,4,37013.0,outdoor_lighting,3551.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2013.0,4,37214.0,outdoor_lighting,11480.0,36.168995,-86.667231,POINT (-86.667231 36.168995)
2013.0,4,37208.0,outdoor_lighting,32060.0,36.176427,-86.805176,POINT (-86.805176 36.176427)
2013.0,4,37086.0,outdoor_lighting,12146.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2013.0,4,37076.0,outdoor_lighting,0.0,36.175185,-86.5933,POINT (-86.5933 36.175185)
2013.0,4,37216.0,outdoor_lighting,1173.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,4,37228.0,outdoor_lighting,140.0,36.193837,-86.803025,POINT (-86.80302500000001 36.193837)
2013.0,4,37215.0,outdoor_lighting,6971.0,36.091316,-86.827959,POINT (-86.82795900000001 36.091316)
2013.0,4,37220.0,outdoor_lighting,12512.0,36.06788,-86.776955,POINT (-86.776955 36.06788)
2013.0,4,37212.0,outdoor_lighting,92519.0,36.133256,-86.801456,POINT (-86.801456 36.133256)
2013.0,4,37203.0,outdoor_lighting,3480.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2013.0,4,37138.0,outdoor_lighting,27568.0,36.239455,-86.611783,POINT (-86.611783 36.239455)
2013.0,3,37204.0,outdoor_lighting,6839.0,36.109305,-86.776748,POINT (-86.776748 36.109305)
2013.0,3,37189.0,outdoor_lighting,0.0,36.279393,-86.826731,POINT (-86.826731 36.279393)
2013.0,3,37211.0,outdoor_lighting,2280.0,36.069132,-86.724578,POINT (-86.72457799999999 36.069132)
2013.0,3,37027.0,outdoor_lighting,10968.0,36.00245,-86.778709,POINT (-86.77870900000001 36.00245)
2013.0,3,37080.0,outdoor_lighting,1760.0,36.331509,-86.915843,POINT (-86.915843 36.331509)
2013.0,3,37207.0,outdoor_lighting,533.0,36.224945,-86.775061,POINT (-86.77506099999999 36.224945)
2013.0,3,37086.0,outdoor_lighting,10086.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2013.0,3,37076.0,outdoor_lighting,0.0,36.175185,-86.5933,POINT (-86.5933 36.175185)
2013.0,3,37072.0,outdoor_lighting,10659.0,36.350389,-86.731255,POINT (-86.731255 36.350389)
2013.0,3,37115.0,outdoor_lighting,1890.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2013.0,3,37218.0,outdoor_lighting,100039.0,36.210699,-86.866798,POINT (-86.866798 36.210699)
2013.0,3,37210.0,outdoor_lighting,6695.0,36.140869,-86.738847,POINT (-86.73884700000001 36.140869)
2013.0,3,37214.0,outdoor_lighting,9989.0,36.168995,-86.667231,POINT (-86.667231 36.168995)
2013.0,3,37212.0,outdoor_lighting,81796.0,36.133256,-86.801456,POINT (-86.801456 36.133256)
2013.0,3,37217.0,outdoor_lighting,1469.0,36.106646,-86.667608,POINT (-86.667608 36.106646)
2013.0,3,37208.0,outdoor_lighting,45872.0,36.176427,-86.805176,POINT (-86.805176 36.176427)
2013.0,3,37209.0,outdoor_lighting,11128.0,36.149599,-86.874487,POINT (-86.874487 36.149599)
2013.0,3,37138.0,outdoor_lighting,10459.0,36.239455,-86.611783,POINT (-86.611783 36.239455)
2013.0,3,37205.0,outdoor_lighting,548.0,36.112469,-86.867263,POINT (-86.86726299999999 36.112469)
2013.0,3,37220.0,outdoor_lighting,6932.0,36.06788,-86.776955,POINT (-86.776955 36.06788)
2013.0,3,37206.0,outdoor_lighting,1475.0,36.18095,-86.739624,POINT (-86.73962400000001 36.18095)
2013.0,3,37075.0,outdoor_lighting,82189.0,36.323052,-86.60557,POINT (-86.60557 36.323052)
2013.0,3,37013.0,outdoor_lighting,1896.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2013.0,3,37216.0,outdoor_lighting,360.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,3,37221.0,outdoor_lighting,4634.0,36.064367,-86.96029,POINT (-86.96029 36.064367)
2013.0,3,37073.0,outdoor_lighting,0.0,36.42764,-86.812249,POINT (-86.81224899999999 36.42764)
2013.0,3,37215.0,outdoor_lighting,6128.0,36.091316,-86.827959,POINT (-86.82795900000001 36.091316)
2013.0,3,37203.0,outdoor_lighting,1360.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2013.0,2,37027.0,outdoor_lighting,5867.0,36.00245,-86.778709,POINT (-86.77870900000001 36.00245)
2013.0,2,37218.0,outdoor_lighting,0.0,36.210699,-86.866798,POINT (-86.866798 36.210699)
2013.0,2,37208.0,outdoor_lighting,30412.0,36.176427,-86.805176,POINT (-86.805176 36.176427)
2013.0,2,37216.0,outdoor_lighting,80.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,2,37080.0,outdoor_lighting,1240.0,36.331509,-86.915843,POINT (-86.915843 36.331509)
2013.0,2,37210.0,outdoor_lighting,8622.0,36.140869,-86.738847,POINT (-86.73884700000001 36.140869)
2013.0,2,37228.0,outdoor_lighting,144.0,36.193837,-86.803025,POINT (-86.80302500000001 36.193837)
2013.0,2,37013.0,outdoor_lighting,1002.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2013.0,2,37211.0,outdoor_lighting,840.0,36.069132,-86.724578,POINT (-86.72457799999999 36.069132)
2013.0,2,37214.0,outdoor_lighting,5172.0,36.168995,-86.667231,POINT (-86.667231 36.168995)
2013.0,2,37115.0,outdoor_lighting,1294.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2013.0,2,37086.0,outdoor_lighting,5010.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2013.0,2,37203.0,outdoor_lighting,1140.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2013.0,2,37075.0,outdoor_lighting,95714.0,36.323052,-86.60557,POINT (-86.60557 36.323052)
2013.0,2,37072.0,outdoor_lighting,1060.0,36.350389,-86.731255,POINT (-86.731255 36.350389)
2013.0,2,37221.0,outdoor_lighting,2027.0,36.064367,-86.96029,POINT (-86.96029 36.064367)
